Topic,Title,Summary,URL,Revision ID
Travel,World Tourism rankings,"The World Tourism rankings are compiled by the United Nations World Tourism Organization as part of their World Tourism Barometer publication, which is released up to six times per year. In the publication, destinations are ranked by the number of international visitor arrivals, by the revenue generated by inbound tourism, and by the expenditure of outbound travelers.",https://en.wikipedia.org/wiki/World_Tourism_rankings,1176390056
Travel,Cabo San Lucas,"Cabo San Lucas (Spanish pronunciation: [ˈkaβo san ˈlukas], ""Saint Luke Cape""), also known simply as Cabo, is a resort city at the southern tip of the Baja California peninsula, in the Mexican state of Baja California Sur. As of the 2020 Census, the population of the city was 202,694. Cabo San Lucas, together with the famous San José del Cabo are collectively known as Los Cabos. Together, they form a metropolitan area of 351,111 inhabitants.Rated as one of Mexico's top tourist destinations, Cabo San Lucas is known for its beaches, scuba diving locations, Balnearios, the sea arch El Arco de Cabo San Lucas, and marine life. The Los Cabos Corridor has become a heavily trafficked vacation destination for tourists, with numerous resorts and timeshares along the coast between Cabo San Lucas and San José del Cabo.
The waters around Cabo are home to marine wildlife including rays, sharks, mahi-mahi (dorado), and striped marlin.",https://en.wikipedia.org/wiki/Cabo_San_Lucas,1167737198
Travel,Dubrovnik,"Dubrovnik (UK:  dyuu-BROV-nik, US:  doo-, Croatian: [dǔbroːʋniːk] ), historically known as Ragusa (Italian: [raˈɡuːza] ; see notes on naming), is a city in southern Dalmatia, Croatia, by the Adriatic Sea. It is one of the most prominent tourist destinations in the Mediterranean, a seaport and the centre of the Dubrovnik-Neretva County. Its total population is 41,562 (2021 census). In 1979, the city of Dubrovnik was added to the UNESCO list of World Heritage Sites in recognition of its outstanding medieval architecture and fortified old town.The history of the city probably dates back to the 7th century, when the town known as Ragusa was founded by refugees from Epidaurum (Ragusa Vecchia). It was under the protection of the Byzantine Empire and later under the sovereignty of the Republic of Venice. Between the 14th and 19th centuries, Dubrovnik ruled itself as a free state. The prosperity of the city was historically based on maritime trade; as the capital of the maritime Republic of Ragusa, it achieved a high level of development, particularly during the 15th and 16th centuries, as it became notable for its wealth and skilled diplomacy. At the same time, Dubrovnik became a cradle of Croatian literature.
The entire city was almost destroyed when a devastating earthquake hit in 1667. During the Napoleonic Wars, Dubrovnik was occupied by the French Empire forces, and then the Republic of Ragusa was abolished and incorporated into the Napoleonic Kingdom of Italy and later into the Illyrian Provinces. Later on, in the early 19th to early 20th century, Dubrovnik was part of the Kingdom of Dalmatia within the Austrian Empire. Dubrovnik became part of the Kingdom of Yugoslavia immediately upon its creation, and it was incorporated into its Zeta Banovina in 1929, before becoming part of the Banovina of Croatia upon its creation in 1939. During World War II, it was part of the Axis puppet state Independent State of Croatia, before being reincorporated into SR Croatia in SFR Yugoslavia.
In 1991, during the Croatian War of Independence, Dubrovnik was besieged by the Yugoslav People's Army for seven months and suffered significant damage from shelling. After undergoing repair and restoration works in the 1990s and early 2000s, it re-emerged as one of the Mediterranean's top tourist destinations, as well as a popular filming location. According to Statista, Dubrovnik is the most 'over-touristed' destination in Europe, with 36 tourists for each  resident.

",https://en.wikipedia.org/wiki/Dubrovnik,1176558541
Travel,Lemaire Channel,"Lemaire Channel is a strait off Antarctica, between Kyiv Peninsula in the mainland's Graham Land and Booth Island. Nicknamed ""Kodak Gap"" by some, it is one of the top tourist destinations in Antarctica; steep cliffs hem in the iceberg-filled passage, which is 11 km (6.8 mi) long and just 1,600 metres (1,700 yd) wide at its narrowest point.
It was first seen by the German expedition of 1873-74, but not traversed until December 1898, when the Belgica of the Belgian Antarctic Expedition passed through. Expedition leader Adrien de Gerlache named it for Charles Lemaire (1863-1925), a Belgian explorer of the Congo.
The channel has since become a standard part of the itinerary for cruising in Antarctica; not only is it scenic, but the protected waters are usually as still as a lake, a rare occurrence in the storm-wracked southern seas, and the north-south traverse delivers vessels close to Petermann Island for landings. The principal difficulty is that icebergs may fill the channel, especially in early season, obliging a ship to backtrack and go around the outside of Booth Island to reach Petermann.

			
			
		
		
			
			
		
		
			
			
		
		
			
			
		
		
			
			
		

",https://en.wikipedia.org/wiki/Lemaire_Channel,1143627304
Travel,Bangkok,"Bangkok, officially known in Thai as Krung Thep Maha Nakhon and colloquially as Krung Thep, is the capital and most populous city of Thailand. The city occupies 1,568.7 square kilometres (605.7 sq mi) in the Chao Phraya River delta in central Thailand and has an estimated population of 10.539 million as of 2020, 15.3 per cent of the country's population. Over 14 million people (22.2 per cent) lived within the surrounding Bangkok Metropolitan Region at the 2010 census, making Bangkok an extreme primate city, dwarfing Thailand's other urban centres in both size and importance to the national economy.
Bangkok traces its roots to a small trading post during the Ayutthaya Kingdom in the 15th century, which eventually grew and became the site of two capital cities, Thonburi in 1768 and Rattanakosin in 1782. Bangkok was at the heart of the modernization of Siam, later renamed Thailand, during the late-19th century, as the country faced pressures from the West. The city was at the centre of Thailand's political struggles throughout the 20th century, as the country abolished absolute monarchy, adopted constitutional rule, and underwent numerous coups and several uprisings. The city, incorporated as a special administrative area under the Bangkok Metropolitan Administration in 1972, grew rapidly during the 1960s through the 1980s and now exerts a significant impact on Thailand's politics, economy, education, media and modern society.
The Asian investment boom in the 1980s and 1990s led many multinational corporations to locate their regional headquarters in Bangkok. The city is now a regional force in finance, business and pop culture. It is an international hub for transport and health care, and has emerged as a centre for the arts, fashion, and entertainment. The city is known for its street life and cultural landmarks, as well as its red-light districts. The Grand Palace and Buddhist temples including Wat Arun and Wat Pho stand in contrast with other tourist attractions such as the nightlife scenes of Khaosan Road and Patpong. Bangkok is among the world's top tourist destinations, and has been named the world's most visited city consistently in several international rankings.
Bangkok's rapid growth coupled with little urban planning has resulted in a haphazard cityscape and inadequate infrastructure. Despite an extensive expressway network, an inadequate road network and substantial private car usage have led to chronic and crippling traffic congestion, which caused severe air pollution in the 1990s. The city has since turned to public transport in an attempt to solve the problem, operating eight urban rail lines and building other public transit, but congestion remains a prevalent issue.",https://en.wikipedia.org/wiki/Bangkok,1176506048
Travel,Tourist attractions in the United States,"This is a list of the most popular individual tourist attractions in the United States, lists of tourist attractions organized by subject region, and a selection of other notable tourist attractions and destinations.
Times Square is the most visited public (not privately owned) tourist site in the United States, with about 50 million visitors annually.",https://en.wikipedia.org/wiki/Tourist_attractions_in_the_United_States,1142627587
Travel,Tourism,"Tourism is travel for pleasure or business, and the commercial activity of providing and supporting such travel.  The World Tourism Organization defines tourism more generally, in terms which go ""beyond the common perception of tourism as being limited to holiday activity only"", as people ""travelling to and staying in places outside their usual environment for not more than one consecutive year for leisure and not less than 24 hours, business and other purposes"". Tourism can be domestic (within the traveller's own country) or international, and international tourism has both incoming and outgoing implications on a country's balance of payments.
Tourism numbers declined as a result of a strong economic slowdown (the late-2000s recession) between the second half of 2008 and the end of 2009, and in consequence of the outbreak of the 2009 H1N1 influenza virus, but slowly recovered until the COVID-19 pandemic put an abrupt end to the growth. The United Nations World Tourism Organization estimated that global international tourist arrivals might decrease by 58% to 78% in 2020, leading to a potential loss of US$0.9–1.2 trillion in international tourism receipts.Globally, international tourism receipts (the travel item in the balance of payments) grew to US$1.03 trillion (€740 billion) in 2005, corresponding to an increase in real terms of 3.8% from 2010. International tourist arrivals surpassed the milestone of 1 billion tourists globally for the first time in 2012. Emerging source markets such as China, Russia, and Brazil had significantly increased their spending over the previous decade.Global tourism accounts for c. 8% of global greenhouse-gas emissions. Emissions as well as other significant environmental and social impacts are not always beneficial to local communities and their economies. For this reason, many tourist development organizations have begun to focus on sustainable tourism to mitigate the negative effects caused by the growing impact of tourism. The United Nations World Tourism Organization emphasized these practices by promoting tourism as part of the Sustainable Development Goals, through programs like the International Year for Sustainable Tourism for Development in 2017, and programs like Tourism for SDGs focusing on how SDG 8, SDG 12 and SDG 14 implicate tourism in creating a sustainable economy.Tourism has reached new dimensions with the emerging industry of space tourism as well as the current industry with cruise ships, there are many different ways of tourism. Another potential new tourism industry is virtual tourism.",https://en.wikipedia.org/wiki/Tourism,1177183660
Travel,Palermo,"Palermo ( pə-LAIR-moh, -⁠LUR-, Italian: [paˈlɛrmo] ; Sicilian: Palermu Sicilian pronunciation: [paˈlɛmmʊ], locally also Paliemmu or Palèimmu) is a city in southern Italy, the capital of both the autonomous region of Sicily and the Metropolitan City of Palermo, the city's surrounding metropolitan province. The city is noted for its history, culture, architecture and gastronomy, playing an important role throughout much of its existence; it is over 2,700 years old. Palermo is in the northwest of the island of Sicily, by the Gulf of Palermo in the Tyrrhenian Sea.
The city was founded in 734 BC by the Phoenicians as Sis (""flower""). Palermo then became a possession of Carthage. Two Greek colonies were established, known collectively as Panormos; the Carthaginians used this name on their coins after the 5th century BC. As Panormus, the town became part of the Roman Republic and Empire for over a thousand years. From 831 to 1072 the city was under Arab rule in the Emirate of Sicily when the city became the capital of Sicily for the first time. During this time the city was known as Balarm.
Following the Norman conquest, Palermo became the capital of a new kingdom, the Kingdom of Sicily, that lasted from 1130 to 1816.The population of Palermo urban area is estimated by Eurostat to be 855,285, while its metropolitan area is the fifth most populated in Italy with around 1.2 million people. In the central area, the city has a population of around 676,000 people. The inhabitants are known as Palermitani or, poetically, panormiti. The languages spoken by its inhabitants are the Italian language and the Palermitano dialect of the Sicilian language.
Palermo is Sicily's cultural, economic and tourism capital. It is a city rich in history, culture, art, music and food. Numerous tourists are attracted to the city for its appealing Mediterranean climate, its renowned gastronomy and restaurants, its Romanesque, Gothic, Baroque and Art Nouveau churches, palaces and buildings, and its nightlife and music. Palermo is the main Sicilian industrial and commercial center: the main industrial sectors include tourism, services, commerce and agriculture. Palermo has an international airport and a significant underground economy.
For cultural, artistic and economic reasons, Palermo is one of the largest cities in the Mediterranean and is now among the top tourist destinations in both Italy and Europe. It is the main seat of the UNESCO World Heritage Site Arab-Norman Palermo and the Cathedral Churches of Cefalù and Monreale. The city is also going through careful redevelopment, preparing to become one of the major cities of the Euro-Mediterranean area.Roman Catholicism is highly important in Palermitan culture. The Patron Saint of Palermo is Santa Rosalia whose Feast Day is celebrated on 15 July. The area attracts significant numbers of tourists each year and is widely known for its colourful fruit, vegetable and fish markets at the heart of Palermo, known as Vucciria, Ballarò and Capo.

",https://en.wikipedia.org/wiki/Palermo,1177022523
Travel,Cox's Bazar Beach,"Cox's Bazar Beach (Bengali: কক্সবাজার সমুদ্র সৈকত), located at Cox's Bazar, Bangladesh, is the longest natural sea beach in the world running 120 kilometres (75 mi) and 5th longest beach after Praia do Cassino of Brazil,  Padre Island on the US Gulf Coast, Eighty Mile Beach in Western Australia, and Ninety Mile Beach of Australia. It is the top tourist destination of Bangladesh.

",https://en.wikipedia.org/wiki/Cox%27s_Bazar_Beach,1176331835
Travel,Fort Kochi,"Fort Kochi, Fort Cochin in English, Cochim de Baixo (""Lower Kochi"") in Cochin Portuguese creole, is a neighbourhood of Cochin (Kochi) city in Kerala, India. Fort Kochi takes its name from the Fort Manuel of Cochin, the first European fort on Indian soil, controlled by the Portuguese East Indies. This is part of a handful of water-bound islands and islets toward the south-west of the mainland Kochi, and collectively known as Old Cochin or West Cochin. Adjacent to this is the locality of Mattancherry. In 1967, these three municipalities along with a few adjoining areas, were amalgamated to form the Kochi Municipal Corporation.
Fort Kochi is rich in heritage and culture, and is a prominent tourist destination for both domestic and international travellers- being ranked as ninth among the top 25 in National Geographic’s Top Tourist Destinations To Explore In 2020.

",https://en.wikipedia.org/wiki/Fort_Kochi,1177160246
